lesson_id,step_id,field,include_arithmetic,pattern,edge,detail,text
esn-04-03,i1,widget.options[].feedback,true,WORD_TEARING,left,…— total = coun⟦t × r⟧ate: (3×10⁴)×(…,Right — total = count × rate: (3×10⁴)×(2×10²) = 6×10⁶ grams.
esn-04-03,i1,widget.options[].feedback,true,WORD_TEARING,left,"…lication (coun⟦t × r⟧ate), not the …","This is a multiplication (count × rate), not the count alone — 4+2=6, giving 6×10⁶."
esn-04-03,i1,widget.options[].feedback,true,WORD_TEARING,right,Right — tota⟦l = c⟧ount × rate: (…,Right — total = count × rate: (3×10⁴)×(2×10²) = 6×10⁶ grams.
esn-04-03,i1,widget.options[].feedback,true,WORD_TEARING,right,…— total = coun⟦t × r⟧ate: (3×10⁴)×(…,Right — total = count × rate: (3×10⁴)×(2×10²) = 6×10⁶ grams.
esn-04-03,i1,widget.options[].feedback,true,WORD_TEARING,right,"…lication (coun⟦t × r⟧ate), not the …","This is a multiplication (count × rate), not the count alone — 4+2=6, giving 6×10⁶."
esn-04-03,k1,explanationVariants,true,WORD_TEARING,left,Tim⟦e = d⟧istance ÷ spee…,Time = distance ÷ speed: (3×10⁸) ÷ (6×10⁴) = 5×10³ seconds.
esn-04-03,k1,explanationVariants,true,WORD_TEARING,left,Time = distanc⟦e ÷ s⟧peed: (3×10⁸) …,Time = distance ÷ speed: (3×10⁸) ÷ (6×10⁴) = 5×10³ seconds.
esn-04-03,k1,explanationVariants,true,WORD_TEARING,right,Tim⟦e = d⟧istance ÷ spee…,Time = distance ÷ speed: (3×10⁸) ÷ (6×10⁴) = 5×10³ seconds.
esn-04-03,k1,explanationVariants,true,WORD_TEARING,right,Time = distanc⟦e ÷ s⟧peed: (3×10⁸) …,Time = distance ÷ speed: (3×10⁸) ÷ (6×10⁴) = 5×10³ seconds.
esn-04-03,k1,widget.missFeedback,true,WORD_TEARING,left,Tim⟦e = d⟧istance ÷ spee…,"Time = distance ÷ speed: divide the fronts, subtract the exponents."
esn-04-03,k1,widget.missFeedback,true,WORD_TEARING,left,Time = distanc⟦e ÷ s⟧peed: divide t…,"Time = distance ÷ speed: divide the fronts, subtract the exponents."
esn-04-03,k1,widget.missFeedback,true,WORD_TEARING,right,Tim⟦e = d⟧istance ÷ spee…,"Time = distance ÷ speed: divide the fronts, subtract the exponents."
esn-04-03,k1,widget.missFeedback,true,WORD_TEARING,right,Time = distanc⟦e ÷ s⟧peed: divide t…,"Time = distance ÷ speed: divide the fronts, subtract the exponents."
esn-04-03,k1,widget.successFeedback,true,WORD_TEARING,left,Right — tim⟦e = d⟧istance ÷ spee…,Right — time = distance ÷ speed = (3×10⁸)÷(6×10⁴) = 5×10³ seconds.
esn-04-03,k1,widget.successFeedback,true,WORD_TEARING,left,…time = distanc⟦e ÷ s⟧peed = (3×10⁸)…,Right — time = distance ÷ speed = (3×10⁸)÷(6×10⁴) = 5×10³ seconds.
esn-04-03,k1,widget.successFeedback,true,WORD_TEARING,left,…istance ÷ spee⟦d = (3×10⁸)÷(6×10⁴) = 5×10⟧³ seconds.,Right — time = distance ÷ speed = (3×10⁸)÷(6×10⁴) = 5×10³ seconds.
esn-04-03,k1,widget.successFeedback,true,WORD_TEARING,right,Right — tim⟦e = d⟧istance ÷ spee…,Right — time = distance ÷ speed = (3×10⁸)÷(6×10⁴) = 5×10³ seconds.
esn-04-03,k1,widget.successFeedback,true,WORD_TEARING,right,…time = distanc⟦e ÷ s⟧peed = (3×10⁸)…,Right — time = distance ÷ speed = (3×10⁸)÷(6×10⁴) = 5×10³ seconds.
esn-04-03,k2,explanationVariants,true,WORD_TEARING,left,Tota⟦l = c⟧ount × rate: (…,Total = count × rate: (4×10³) × (5×10²) = 2×10⁶.
esn-04-03,k2,explanationVariants,true,WORD_TEARING,left,Total = coun⟦t × r⟧ate: (4×10³) ×…,Total = count × rate: (4×10³) × (5×10²) = 2×10⁶.
esn-04-03,k2,explanationVariants,true,WORD_TEARING,right,Tota⟦l = c⟧ount × rate: (…,Total = count × rate: (4×10³) × (5×10²) = 2×10⁶.
esn-04-03,k2,explanationVariants,true,WORD_TEARING,right,Total = coun⟦t × r⟧ate: (4×10³) ×…,Total = count × rate: (4×10³) × (5×10²) = 2×10⁶.
esn-04-03,k2,widget.missFeedback,true,WORD_TEARING,left,Tota⟦l = r⟧ate × count: m…,"Total = rate × count: multiply the fronts, add the exponents."
esn-04-03,k2,widget.missFeedback,true,WORD_TEARING,left,Total = rat⟦e × c⟧ount: multiply…,"Total = rate × count: multiply the fronts, add the exponents."
esn-04-03,k2,widget.missFeedback,true,WORD_TEARING,right,Tota⟦l = r⟧ate × count: m…,"Total = rate × count: multiply the fronts, add the exponents."
esn-04-03,k2,widget.missFeedback,true,WORD_TEARING,right,Total = rat⟦e × c⟧ount: multiply…,"Total = rate × count: multiply the fronts, add the exponents."
esn-04-03,rem-esn0403-k,remedial.check.explanationVariants,true,WORD_TEARING,left,Tota⟦l = c⟧ount × rate: (…,Total = count × rate: (2×10³) × (4×10²) = 8×10⁵.
esn-04-03,rem-esn0403-k,remedial.check.explanationVariants,true,WORD_TEARING,left,Total = coun⟦t × r⟧ate: (2×10³) ×…,Total = count × rate: (2×10³) × (4×10²) = 8×10⁵.
esn-04-03,rem-esn0403-k,remedial.check.explanationVariants,true,WORD_TEARING,right,Tota⟦l = c⟧ount × rate: (…,Total = count × rate: (2×10³) × (4×10²) = 8×10⁵.
esn-04-03,rem-esn0403-k,remedial.check.explanationVariants,true,WORD_TEARING,right,Total = coun⟦t × r⟧ate: (2×10³) ×…,Total = count × rate: (2×10³) × (4×10²) = 8×10⁵.
esn-04-03,rem-esn0403-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,left,"…lication (coun⟦t × r⟧ate), not the …","This is a multiplication (count × rate), not the count alone."
esn-04-03,rem-esn0403-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,right,"…lication (coun⟦t × r⟧ate), not the …","This is a multiplication (count × rate), not the count alone."
ev-01-03,k1,explanationVariants,true,RAW_FRACTION,,21/6,(1+2+3+4+5+6)/6 = 21/6 = 3.5.
ev-01-03,k1,widget.fallbackFeedback,true,RAW_FRACTION,,21/6,(1+2+3+4+5+6)/6 = 21/6 = 3.5.
ev-01-03,rem-ev-expected-value-k,remedial.check.explanationVariants,true,RAW_FRACTION,,21/6,(1+2+3+4+5+6)/6 = 21/6 = 3.5.
ev-01-03,rem-ev-expected-value-k,remedial.check.widget.fallbackFeedback,true,RAW_FRACTION,,21/6,(1+2+3+4+5+6)/6 = 21/6 = 3.5.
ev-02-01,k2,explanationVariants,true,WORD_TEARING,left,"…, leaving abou⟦t +0.33⟧.","The win is worth 2.33 on average and the loss costs 2, leaving about +0.33."
ev-02-01,k2,explanationVariants,true,RAW_FRACTION,,7/3,"7(1/3) + (−3)(2/3) = 7/3 − 2 = 0.3333…, which rounds to about 0.33."
ev-02-01,k2,widget.commonErrors[].feedback,true,WORD_TEARING,left,… averages 7 an⟦d −3⟧ as if equally…,"That averages 7 and −3 as if equally likely, and drops the 2-to-1 weighting against you."
ev-02-02,ch1,explanationVariants,true,WORD_TEARING,left,"…-0.8333…, abou⟦t −0.83⟧.","5(1/6) + (−2)(5/6) = 5/6 − 10/6 = -0.8333…, about −0.83."
ev-02-02,ch1,explanationVariants,true,RAW_FRACTION,,5/6,"5(1/6) + (−2)(5/6) = 5/6 − 10/6 = -0.8333…, about −0.83."
ev-02-02,ch1,hints,true,WORD_TEARING,left,A win net⟦s +5⟧ with probabil…,A win nets +5 with probability 1/6; a loss nets −2 with probability 5/6.
ev-02-02,ch1,hints,true,WORD_TEARING,left,…/6; a loss net⟦s −2⟧ with probabil…,A win nets +5 with probability 1/6; a loss nets −2 with probability 5/6.
ev-02-02,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,left,"…oss contribute⟦s −1.67⟧, which outwei…","The sign is wrong: the loss contributes −1.67, which outweighs the win's +0.83."
ev-02-02,k1,widget.commonErrors[].feedback,true,WORD_TEARING,left,"…oss contribute⟦s −0.9⟧, cancelling i…","0.9 is the win's contribution alone. The loss contributes −0.9, cancelling it exactly."
ev-02-02,k2,widget.commonErrors[].feedback,true,WORD_TEARING,left,"…the expectatio⟦n +0.25⟧, favouring th…","4 would make the expectation +0.25, favouring the player. Fair is exactly zero."
ev-02-02,rem-ev-fair-games-k,remedial.check.widget.commonErrors[].feedback,true,WORD_TEARING,left,"…oss contribute⟦s −0.9⟧, cancelling i…","0.9 is the win's contribution alone. The loss contributes −0.9, cancelling it exactly."
exp-01-02,ch1,explanationVariants,true,RAW_FRACTION,,1/16,"(1/2)⁴ = 1/16, then 32 · 1/16 = 2."
exp-01-02,ch1,widget.fallbackFeedback,true,RAW_FRACTION,,32/16,f(4) = 32 · (1/2)⁴ = 32/16 = 2.
exp-01-02,ch1,widget.successFeedback,true,RAW_FRACTION,,32/16,f(4) = 32 · (1/2)⁴ = 32/16 = 2.
exp-01-02,i2,widget.fallbackFeedback,true,RAW_FRACTION,,16/8,f(3) = 16 · (1/2)³ = 16/8 = 2.
exp-01-02,k3,explanationVariants,true,RAW_FRACTION,,1/9,"(1/3)² = 1/9, then 81 · 1/9 = 9."
exp-01-02,k3,widget.fallbackFeedback,true,RAW_FRACTION,,81/9,f(2) = 81 · (1/3)² = 81/9 = 9.
exp-01-02,k3,widget.successFeedback,true,RAW_FRACTION,,81/9,f(2) = 81 · (1/3)² = 81/9 = 9.
exp-01-03,k1,widget.numericErrors[].feedback,true,WORD_TEARING,left,…o is 2 (not th⟦e +5⟧).,"The terms are multiplied, not added: 10/5 = 2, so the ratio is 2 (not the +5)."
exp-01-03,k2,widget.numericErrors[].feedback,true,WORD_TEARING,left,…o is 4 (not th⟦e +3⟧).,"The terms are multiplied, not added: 4/1 = 4, so the ratio is 4 (not the +3)."
exp-01-03,r1,takeaways,true,WORD_TEARING,left,…tant differenc⟦e = l⟧inear; constan…,Constant difference = linear; constant ratio = exponential.
exp-01-03,r1,takeaways,true,WORD_TEARING,left,… constant rati⟦o = e⟧xponential.,Constant difference = linear; constant ratio = exponential.
exp-01-03,r1,takeaways,true,WORD_TEARING,right,…tant differenc⟦e = l⟧inear; constan…,Constant difference = linear; constant ratio = exponential.
exp-01-03,r1,takeaways,true,WORD_TEARING,right,… constant rati⟦o = e⟧xponential.,Constant difference = linear; constant ratio = exponential.
exp-02-01,c3,body,true,WORD_TEARING,left,"…r of steps, th⟦e ×4⟧ model is far …","Bigger bases grow faster. Compare doubling (×2) with quadrupling (×4): after the same number of steps, the ×4 model is far larger. The base is the engine of exponential growth."
exp-02-01,k1,widget.numericErrors[].feedback,true,WORD_TEARING,left,…ree times mean⟦s ×2⟧³ = ×8: 500 · …,"Doubling three times means ×2³ = ×8: 500 · 8 = 4000, not 500 · 3."
exp-02-01,rem-egm-k,remedial.check.widget.commonErrors[].feedback,true,WORD_TEARING,left,"…twice (×9), no⟦t ×3⟧ then ×2.","Multiply by 3 twice (×9), not ×3 then ×2."
exp-02-01,rem-egm-k,remedial.check.widget.commonErrors[].feedback,true,WORD_TEARING,left,"…9), not ×3 the⟦n ×2⟧.","Multiply by 3 twice (×9), not ×3 then ×2."
exp-02-02,ch1,explanationVariants,true,RAW_FRACTION,,1/16,"(1/4)² = 1/16, then 256 · 1/16 = 16."
exp-02-02,ch1,explanationVariants,true,RAW_FRACTION,,256/16,Q(2) = 256 · (1/4)² = 256/16 = 16.
exp-02-02,ch1,widget.fallbackFeedback,true,RAW_FRACTION,,256/16,Q(2) = 256 · (1/4)² = 256/16 = 16.
exp-02-02,ch1,widget.successFeedback,true,RAW_FRACTION,,256/16,Q(2) = 256 · (1/4)² = 256/16 = 16.
exp-02-02,i3,widget.fallbackFeedback,true,RAW_FRACTION,,729/9,V(2) = 729 · (1/3)² = 729/9 = 81.
exp-02-02,k1,explanationVariants,true,RAW_FRACTION,,640/8,A(3) = 640 · (1/2)³ = 640/8 = 80.
exp-02-02,k2,explanationVariants,true,RAW_FRACTION,,24000/8,V(3) = 24000 · (1/2)³ = 24000/8 = 3000.
exp-02-03,c2,body,true,RAW_FRACTION,,9/4,"Once the base is set, evaluate as usual. Growing 50% from 16 gives M(x) = 16 · (3/2)ˣ → 16, 24, 36, … For M(2): 16 · (3/2)² = 16 · 9/4 = 36."
exp-02-03,ch1,explanationVariants,true,RAW_FRACTION,,27/8,"(3/2)³ = 27/8, then 8 · 27/8 = 27."
exp-02-03,ch1,explanationVariants,true,RAW_FRACTION,,27/8,C(3) = 8 · (3/2)³ = 8 · 27/8 = 27.
exp-02-03,ch1,hints,true,WORD_TEARING,left,The factor fo⟦r +50%⟧ is 3/2; cube …,The factor for +50% is 3/2; cube it: (3/2)³ = 27/8.
exp-02-03,ch1,widget.fallbackFeedback,true,RAW_FRACTION,,27/8,C(3) = 8 · (3/2)³ = 8 · 27/8 = 27.
exp-02-03,ch1,widget.successFeedback,true,RAW_FRACTION,,27/8,C(3) = 8 · (3/2)³ = 8 · 27/8 = 27.
exp-02-03,i1,widget.successFeedback,true,WORD_TEARING,left,…y a 50% rise i⟦s ×1.5⟧ and not ×0.5:…,"1.5 — the original whole plus half of it, in one multiplier. That is why a 50% rise is ×1.5 and not ×0.5: the base carries the original amount as well as the growth."
exp-02-03,i1,widget.successFeedback,true,WORD_TEARING,left,…is ×1.5 and no⟦t ×0.5⟧: the base car…,"1.5 — the original whole plus half of it, in one multiplier. That is why a 50% rise is ×1.5 and not ×0.5: the base carries the original amount as well as the growth."
exp-02-03,i2,widget.fallbackFeedback,true,RAW_FRACTION,,9/4,M(2) = 16 · (3/2)² = 16 · 9/4 = 36.
exp-02-03,i3,widget.fallbackFeedback,true,RAW_FRACTION,,80/8,D(3) = 80 · (1/2)³ = 80/8 = 10.
exp-02-03,k2,body,true,WORD_TEARING,left,Doubling i⟦s +100%⟧.,Doubling is +100%.
exp-02-03,k2,explanationVariants,true,WORD_TEARING,left,…0% growth mean⟦s ×2⟧: G(3) = 25 · …,100% growth means ×2: G(3) = 25 · 2³ = 25 · 8 = 200.
exp-02-03,k3,body,true,WORD_TEARING,left,Factor fo⟦r +100%⟧.,Factor for +100%.
exp-02-03,k3,widget.options[].feedback,true,WORD_TEARING,right,The factor is ⟦1 + t⟧he rate as a f…,The factor is 1 + the rate as a fraction: 1 + 1 = 2.
exp-02-03,r1,takeaways,true,WORD_TEARING,left,Growth facto⟦r = 1 + r⟧ate; decay fac…,Growth factor = 1 + rate; decay factor = 1 − rate.
exp-02-03,r1,takeaways,true,WORD_TEARING,left,…e; decay facto⟦r = 1 − r⟧ate.,Growth factor = 1 + rate; decay factor = 1 − rate.
exp-02-03,r1,takeaways,true,WORD_TEARING,left,+100% mean⟦s ×2⟧; −50% means ×…,+100% means ×2; −50% means ×1/2.
exp-02-03,r1,takeaways,true,WORD_TEARING,left,… ×2; −50% mean⟦s ×1/2⟧.,+100% means ×2; −50% means ×1/2.
exp-02-03,r1,takeaways,true,WORD_TEARING,right,Growth facto⟦r = 1 + r⟧ate; decay fac…,Growth factor = 1 + rate; decay factor = 1 − rate.
exp-02-03,r1,takeaways,true,WORD_TEARING,right,…e; decay facto⟦r = 1 − r⟧ate.,Growth factor = 1 + rate; decay factor = 1 − rate.
exp-02-03,rem-epct-c,remedial.concept.body,true,WORD_TEARING,right,"…or: growth is ⟦1 + r⟧ate, decay is …","Turn a percent into a factor: growth is 1 + rate, decay is 1 − rate. Growing 50% → 3/2; losing 50% → 1/2; growing 100% → 2. Then evaluate a · bˣ normally."
exp-02-03,rem-epct-c,remedial.concept.body,true,WORD_TEARING,right,"…ate, decay is ⟦1 − r⟧ate. Growing 5…","Turn a percent into a factor: growth is 1 + rate, decay is 1 − rate. Growing 50% → 3/2; losing 50% → 1/2; growing 100% → 2. Then evaluate a · bˣ normally."
exp-02-03,rem-epct-k,remedial.check.explanationVariants,true,WORD_TEARING,left,Th⟦e +50%⟧ factor is 3/2…,The +50% factor is 3/2.
exp-02-03,rem-epct-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,left,"2 would b⟦e +100%⟧. For +50%, th…","2 would be +100%. For +50%, the factor is 3/2."
exp-02-03,rem-epct-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,left,"…d be +100%. Fo⟦r +50%⟧, the factor i…","2 would be +100%. For +50%, the factor is 3/2."
exp-03-01,k3,explanationVariants,true,RAW_CARET,,^,"Rewrite both sides base 2: 4ˣ = 2^(2x) and 8 = 2³, so 2x = 3 and x = 3/2."
exp-03-03,c1,body,true,RAW_FRACTION,,1/8,"A **fraction target** means a negative exponent. For 2ˣ = 1/8: since 1/8 = 2⁻³, x = −3. A negative exponent means repeated division — 2⁻³ = 1/(2³) = 1/8."
exp-03-03,c3,body,true,RAW_FRACTION,,1/8,"The same decay base hits **small** targets with positive exponents: (1/2)ˣ = 1/8 → x = 3, ordinary halving. Read the exponent's sign from whether the target is bigger or smaller than 1."
exp-03-03,ch1,explanationVariants,true,RAW_FRACTION,,1/25,"A fraction target gives a negative exponent: 5⁻² = 1/25, so x = −2."
exp-03-03,ch1,widget.numericErrors[].feedback,true,RAW_FRACTION,,1/25,"25 is the denominator, not the exponent. 1/25 = 5⁻², so x = −2."
exp-03-03,i1,widget.commonErrors[].feedback,true,RAW_FRACTION,,1/8,"8 is the denominator, not the exponent. 1/8 = 2⁻³, so x = −3."
exp-03-03,i2,widget.commonErrors[].feedback,true,RAW_FRACTION,,1/8,"(1/2)³ = 1/8, not 8. To grow to 8, the exponent is negative: x = −3."
exp-03-03,i3,widget.successFeedback,true,RAW_FRACTION,,1/8,"(1/2)³ = 1/8 — a base below 1 shrinks as the exponent grows, which is why decay problems and ""a half raised to a power"" always move the same direction."
exp-03-03,k1,explanationVariants,true,RAW_FRACTION,,1/9,"A fraction target gives a negative exponent: 3⁻² = 1/9, so x = −2."
exp-03-03,k1,widget.numericErrors[].feedback,true,RAW_FRACTION,,1/9,"9 is the denominator, not the exponent. 1/9 = 3⁻², so x = −2."
exp-03-03,k2,explanationVariants,true,RAW_FRACTION,,1/16,"A fraction target gives a negative exponent: 2⁻⁴ = 1/16, so x = −4."
exp-03-03,k2,widget.numericErrors[].feedback,true,RAW_FRACTION,,1/16,"16 is the denominator, not the exponent. 1/16 = 2⁻⁴, so x = −4."
exp-03-03,k3,widget.numericErrors[].feedback,true,RAW_FRACTION,,1/9,"(1/3)² = 1/9, not 9. To grow to 9, the exponent is negative: x = −2."
exp-03-03,r1,takeaways,true,WORD_TEARING,left,…ow 1) with bas⟦e > 1⟧ means a negat…,A fraction target (below 1) with base > 1 means a negative exponent.
exp-03-03,r1,takeaways,true,RAW_FRACTION,,1/b,1/bⁿ = b⁻ⁿ — negative exponents are repeated division.
exp-03-03,rem-ene-c,remedial.concept.body,true,RAW_FRACTION,,1/b,"A fraction target means a negative exponent, since 1/bⁿ = b⁻ⁿ. For 2ˣ = 1/8: 1/8 = 2⁻³, so x = −3."
exp-04-02,k2,widget.options[].feedback,true,WORD_TEARING,right,"Yes — base ⟦4 > b⟧ase 2, so g gr…","Yes — base 4 > base 2, so g grows faster even though it starts lower."
exp-04-02,rem-ecmp-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,right,"Yes — base ⟦3 > b⟧ase 2, so f gr…","Yes — base 3 > base 2, so f grows faster despite starting lower."
