lesson,grade,course,concept,lesson class,current A/B interactions,current C/D interactions,misconception burden,candidate existing engine,expected learner gain,reuse potential,priority,decision,justification
g5e-03-02,5,Expressions & Patterns,g5e-ordered-pairs,C,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5e-03-03,5,Expressions & Patterns,g5e-graph,B,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,2.75,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5e-03-04,5,Expressions & Patterns,g5e-relationship,C,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5e-03-05,5,Expressions & Patterns,g5e-explain,A,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,3.3,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
f20-01-01,2,Fluency Within 20,g2f-doubles,A,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
f20-01-02,2,Fluency Within 20,g2f-near-doubles,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
f20-01-03,2,Fluency Within 20,g2f-make-ten,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
f20-01-04,2,Fluency Within 20,g2f-ten-plus,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
f20-02-01,2,Fluency Within 20,g2f-sums-12,A,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
f20-02-02,2,Fluency Within 20,g2f-sums-16,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
f20-02-03,2,Fluency Within 20,g2f-sums-20,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
f20-02-04,2,Fluency Within 20,g2f-from-ten,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
f20-03-01,2,Fluency Within 20,g2f-across-ten,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.25,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
f20-03-02,2,Fluency Within 20,g2f-think-addition,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.25,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
f20-03-03,2,Fluency Within 20,g2f-fact-families,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.25,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
f20-03-04,2,Fluency Within 20,g2f-missing,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.25,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
f20-03-05,2,Fluency Within 20,g2f-speed-add,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.25,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
f20-03-06,2,Fluency Within 20,g2f-speed-sub,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.25,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g2n-01-01,2,Adding Several Numbers,g2n-three-addends,A,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g2n-01-02,2,Adding Several Numbers,g2n-four-addends,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g2n-01-03,2,Adding Several Numbers,g2n-find-tens,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g2n-02-01,2,Adding Several Numbers,g2n-by-place,A,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,3.0,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g2n-02-02,2,Adding Several Numbers,g2n-friendly-pairs,C,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.0,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g2n-02-03,2,Adding Several Numbers,g2n-track-total,C,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.0,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g2n-03-01,2,Adding Several Numbers,g2n-story,A,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g2n-03-02,2,Adding Several Numbers,g2n-check,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5f-01-01,5,Fractions as Division,g5fd-uneven-share,A,2,4,3,fractionBar,Learner could manipulate the fractionBar model and observe a state-dependent consequence before symbolic/retrieval checks.,101,99.29,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5f-01-02,5,Fractions as Division,g5fd-as-fraction,C,2,4,3,fractionBar,Learner could manipulate the fractionBar model and observe a state-dependent consequence before symbolic/retrieval checks.,101,33.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5f-01-03,5,Fractions as Division,g5fd-interpret,C,2,4,3,fractionBar,Learner could manipulate the fractionBar model and observe a state-dependent consequence before symbolic/retrieval checks.,101,33.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5f-01-04,5,Fractions as Division,g5fd-share-story,C,2,4,3,fractionBar,Learner could manipulate the fractionBar model and observe a state-dependent consequence before symbolic/retrieval checks.,101,33.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5f-02-01,5,Fractions as Division,g5fd-unit-by-whole,A,2,4,3,fractionBar,Learner could manipulate the fractionBar model and observe a state-dependent consequence before symbolic/retrieval checks.,101,99.29,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5f-02-02,5,Fractions as Division,g5fd-whole-by-unit,C,2,4,3,fractionBar,Learner could manipulate the fractionBar model and observe a state-dependent consequence before symbolic/retrieval checks.,101,33.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5f-02-03,5,Fractions as Division,g5fd-visual,B,2,4,3,fractionBar,Learner could manipulate the fractionBar model and observe a state-dependent consequence before symbolic/retrieval checks.,101,82.75,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5f-02-04,5,Fractions as Division,g5fd-line,C,2,4,3,fractionBar,Learner could manipulate the fractionBar model and observe a state-dependent consequence before symbolic/retrieval checks.,101,33.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5f-03-01,5,Fractions as Division,g5fd-check,A,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.65,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5f-03-02,5,Fractions as Division,g5fd-choose,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5f-03-03,5,Fractions as Division,g5fd-story,C,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5f-03-04,5,Fractions as Division,g5fd-estimate,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4x-01-01,4,Fractions Times Whole Numbers,g4x-repeated,A,2,4,3,fractionBar,Learner could manipulate the fractionBar model and observe a state-dependent consequence before symbolic/retrieval checks.,101,99.29,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
