source,lesson_id,step_path,figure_id,render_decision,adversarial_decision,risk_reasons,binding_key,illustration_description,accompanying_text
content/courses/add-within-100-g1/lessons/g1a-02-01.json,g1a-02-01,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,c7599e9a,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Ten more or ten less than a number can be found without counting: just change the tens digit by one.
content/courses/add-within-100-g1/lessons/g1a-02-01.json,g1a-02-01,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,5a7fca52,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","This is fast enough to do in your head, because only one digit ever moves."
content/courses/add-within-100-g1/lessons/g1a-02-02.json,g1a-02-02,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,f5fa893e,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","On a hundred chart, moving down one row adds ten, and moving right one square adds one."
content/courses/add-within-100-g1/lessons/g1a-02-02.json,g1a-02-02,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,e0a83ccf,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",The chart makes the tens-digit-only change from adding ten visible as a simple downward move.
content/courses/add-within-100-g1/lessons/g1a-02-03.json,g1a-02-03,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,d8448fcf,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",A number line shows addition as a hop forward: start at the first number and hop the size of the second.
content/courses/add-within-100-g1/lessons/g1a-02-03.json,g1a-02-03,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,2f27db48,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",The landing point after the hop is the sum — the number line makes the count-on strategy visible.
content/courses/add-within-100-g1/lessons/g1a-02-04.json,g1a-02-04,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,83985163,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Any addend can be broken into two smaller parts. Splitting one addend so a piece completes a ten first often makes the whole sum easier.
content/courses/add-within-100-g1/lessons/g1a-02-04.json,g1a-02-04,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,8f9e08a0,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Breaking a number apart does not change its value — the two smaller parts still add to the same total.
content/courses/add-within-100-g1/lessons/g1a-02-05.json,g1a-02-05,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,0781e9ad,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Subtracting a multiple of ten changes only the tens digit, the same way adding one does — just in the other direction."
content/courses/add-within-100-g1/lessons/g1a-02-05.json,g1a-02-05,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,ffd6acf8,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Because the ones digit is untouched, subtracting ten is as fast as adding ten."
content/courses/add-within-100-g1/lessons/g1a-02-06.json,g1a-02-06,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,49cb0b13,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","On the hundred chart, moving up one row subtracts ten — the mirror of moving down to add ten."
content/courses/add-within-100-g1/lessons/g1a-02-06.json,g1a-02-06,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,a3aa1a29,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","The chart makes the ten-at-a-time subtraction visible as an upward move, one row at a time."
content/courses/add-within-100-g1/lessons/g1a-03-01.json,g1a-03-01,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,b1b90bf8,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",A strategy is not just a shortcut — it works because it respects what addition and subtraction actually mean. Explaining why keeps that connection visible.
content/courses/add-within-100-g1/lessons/g1a-03-01.json,g1a-03-01,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,afbe7d35,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","If a strategy always gives the same answer as counting one at a time would, it is a valid strategy, not just a guess."
content/courses/add-within-100-g1/lessons/g1a-03-02.json,g1a-03-02,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,a15bf828,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",A story gives two known groups and asks for the whole. Read carefully to find both parts before adding.
content/courses/add-within-100-g1/lessons/g1a-03-02.json,g1a-03-02,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,ccbd63f3,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","The words describe the situation, but the numbers and the relationship between them are what you compute."
content/courses/add-within-100-g1/lessons/g1a-03-03.json,g1a-03-03,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,4f2265df,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","A take-away story gives a starting total and how many left, and asks what remains."
content/courses/add-within-100-g1/lessons/g1a-03-03.json,g1a-03-03,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,9e57c793,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","The starting number and the amount removed are both known, so what remains is found by subtracting."
content/courses/add-within-100-g1/lessons/g1a-03-04.json,g1a-03-04,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,0fd57ee1,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Different problems fit different strategies best. Counting on suits small amounts; making ten suits sums that cross a ten; adding tens suits round numbers.
content/courses/add-within-100-g1/lessons/g1a-03-04.json,g1a-03-04,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,c285612a,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Choosing a strategy is a decision, not a guess — the numbers in the problem hint at which method fits best."
content/courses/area-surface-volume/lessons/asv-01-01.json,asv-01-01,steps.0,triangle-half-rectangle,RENDER,PASS,,c8c8db61,A triangle sits inside a rectangle of the same base and height; the triangle covers exactly half the rectangle's area.,"Any triangle sits inside a rectangle sharing its base and height — and it always covers exactly **half** that rectangle. So a triangle's area is **1/2 × base × height**: base 6, height 4 gives 1/2 × 6 × 4 = **12**. The rectangle would be 24; the triangle is exactly half of it."
content/courses/area-surface-volume/lessons/asv-01-01.json,asv-01-01,steps.3,asv-height,RENDER,PASS,,b690e5cf,"The height of a triangle is the perpendicular distance from the base to the top vertex, shown as a dashed line meeting the base at a right angle. Height is the perpendicular distance to the base.","**Height** always means the PERPENDICULAR distance from the base to the opposite vertex — a straight up-and-down measurement, never a slanted side. A tall, tilted triangle can have a short height if its apex leans far to one side; height is about the drop, not the slant."
content/courses/area-surface-volume/lessons/asv-01-02.json,asv-01-02,steps.0,asv-parallelogram,RENDER,PASS,,889e9dd7,A parallelogram's area is base times height: cutting a right triangle off one end and moving it to the other turns it into a rectangle of the same area. Parallelogram area = base × height.,"A **parallelogram** slices a triangle off one side and reattaches it to the other, forming a rectangle of the SAME base and height — no halving needed. Area = **base × height**: base 6, height 4 gives 6 × 4 = **24**. Unlike a triangle, a parallelogram is already the full rectangle in disguise."
content/courses/area-surface-volume/lessons/asv-01-02.json,asv-01-02,steps.3,trapezoid-decompose,RENDER,PASS,,47f2d728,"A trapezoid with a longer bottom base and shorter top base, split by a diagonal into two triangles — one using the bottom base, one using the top base, both sharing the same height.","A **trapezoid** has two parallel bases of DIFFERENT lengths. Split it diagonally into two triangles — one using the long base (b1), one the short base (b2), both sharing the height. Adding those triangle areas gives the formula: **1/2 × (b1 + b2) × height**. Average the two bases, then apply the triangle rule."
content/courses/area-surface-volume/lessons/asv-01-03.json,asv-01-03,steps.0,asv-formula-compare,RENDER,PASS,,642b1cbd,"Same base and height give different areas: a rectangle is base times height, a triangle is half of that, and a parallelogram equals the rectangle. Same base and height, three area formulas.","Same base, same height, three different answers — the SHAPE decides the rule. Base 9, height 4: a **triangle** gives 1/2 × 9 × 4 = 18; a **parallelogram** gives 9 × 4 = 36 (exactly double the triangle); a **trapezoid** needs a second base too. Identify the shape FIRST, then pick its formula."
content/courses/area-surface-volume/lessons/asv-01-03.json,asv-01-03,steps.3,asv-formula-compare,RENDER,PASS,,3a5ee716,"Same base and height give different areas: a rectangle is base times height, a triangle is half of that, and a parallelogram equals the rectangle. Same base and height, three area formulas.","A trapezoid needs one more piece of information than the others: a SECOND base. Given base 9, second base 5, height 4: 1/2 × (9 + 5) × 4 = **28** — between the triangle's 18 and the parallelogram's 36, which makes sense since a trapezoid is a blend of the two."
content/courses/area-surface-volume/lessons/asv-02-01.json,asv-02-01,steps.0,l-shape-decompose,RENDER,PASS,,eff41436,An L-shaped figure formed from a large rectangle with a smaller rectangle cut from its top-right corner; a dashed line splits the L into a bottom rectangle and a top rectangle.,An L-shaped figure isn't a single rectangle — but it splits into two. Cut it with one straight line and you get a bottom rectangle and a top rectangle; **add their areas** for the total. A 10-by-8 L with a 4-by-3 corner missing splits into a 10×5 rectangle (50) plus a 6×3 rectangle (18): total **68**.
content/courses/area-surface-volume/lessons/asv-02-01.json,asv-02-01,steps.3,l-shape-decompose,RENDER,PASS,,d8644eee,An L-shaped figure formed from a large rectangle with a smaller rectangle cut from its top-right corner; a dashed line splits the L into a bottom rectangle and a top rectangle.,"There's a second, equally valid path: picture the L-shape's **bounding box** — the full rectangle it would be without the missing corner — then **subtract the cut-out** piece. The 10-by-8 example: bounding box 10×8 = 80, minus the 4×3 cut = 12, giving 80 − 12 = 68. Same answer, different route — a genuine check on your work."
content/courses/area-surface-volume/lessons/asv-02-02.json,asv-02-02,steps.0,asv-house,RENDER,PASS,,7cc63403,A house-shaped figure splits into a rectangle body plus a triangle roof; adding their areas gives the total. House = rectangle + triangle.,"A house-shaped figure is a rectangle topped with a triangular roof — two DIFFERENT shape rules, added together. Walls 8 wide, 5 tall: rectangle area 8 × 5 = 40. Roof: base 8, height 3, so 1/2 × 8 × 3 = 12. Total house area: 40 + 12 = **52**. Identify each piece's shape before computing its area."
content/courses/area-surface-volume/lessons/asv-02-02.json,asv-02-02,steps.3,asv-subtract,RENDER,PASS,,4b321402,"Some composite areas subtract: find the area of a large rectangle, then remove the area of a cut-out rectangle to leave the shaded region. Composite by subtracting a cut-out.",Not every composite figure ADDS its pieces — some SUBTRACT a piece that's been cut away. A rectangle with a triangular notch removed (like a corner sliced off) LOSES that triangle's area: 10×6 rectangle (60) minus a base-4-height-3 triangle notch (6) leaves **54**. Look for whether a shape is attached (add) or removed (subtract).
content/courses/area-surface-volume/lessons/asv-02-03.json,asv-02-03,steps.0,l-shape-decompose,RENDER,PASS,,2183f1e5,An L-shaped figure formed from a large rectangle with a smaller rectangle cut from its top-right corner; a dashed line splits the L into a bottom rectangle and a top rectangle.,"Real floor plans often need THREE or more pieces: a main room, an extension, maybe a nook. The rule scales up perfectly — identify every piece's shape, compute each area, then combine with add or subtract as each piece demands. A main room (12×8=96) plus an extension (4×5=20) plus a triangular reading nook (1/2×4×3=6) totals **122**."
