lesson_id,step_id,field,include_arithmetic,pattern,detail,text
fna-01-01,ch1,widget.fallbackFeedback,true,RAW_FRACTION,"9/3","f(4) = 8, f(1) = −1; (8 − (−1))/3 = 9/3 = 3."
fna-01-02,k1,explanationVariants,true,WORD_TEARING,"…Ris⟦e = 3 − 7⟧…","Rise = 3 − 7 = −4, run = 5 − 1 = 4, slope = −4/4 = −1."
fna-01-02,k1,explanationVariants,true,WORD_TEARING,"…− 7 = −4, ru⟦n = 5 − 1 = 4⟧…","Rise = 3 − 7 = −4, run = 5 − 1 = 4, slope = −4/4 = −1."
fna-01-02,k1,explanationVariants,true,RAW_FRACTION,"4/4","Rise = 3 − 7 = −4, run = 5 − 1 = 4, slope = −4/4 = −1."
fna-01-02,k1,explanationVariants,true,WORD_TEARING,"…r unit, slop⟦e −1⟧…","From height 7 down to height 3 across 4 units: falling 1 per unit, slope −1."
fna-01-02,k1,widget.fallbackFeedback,true,RAW_FRACTION,"4/4","(3 − 7)/(5 − 1) = −4/4 = −1."
fna-01-02,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"… the slope i⟦s −1⟧…","You dropped the sign: the y-values FALL from 7 to 3, so the rise is 3 − 7 = −4 and the slope is −1."
fna-01-02,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"… 1 = 4: slop⟦e −1⟧…","−4 is the rise alone. Divide by the run 5 − 1 = 4: slope −1."
fna-01-02,k3,explanationVariants,true,RAW_FRACTION,"8/4","(11 − 3)/(6 − 2) = 8/4 = 2."
fna-01-02,k3,widget.fallbackFeedback,true,WORD_TEARING,"…Secant slop⟦e = (11 − 3)⟧…","Secant slope = (11 − 3)/(6 − 2) = 2."
fna-01-02,ch1,hints,true,WORD_TEARING,"…Left slop⟦e = 8/2 = 4⟧…","Left slope = 8/2 = 4; right slope = 16/3 ≈ 5.3. Which is larger?"
fna-01-02,ch1,hints,true,WORD_TEARING,"…; right slop⟦e = 16/3⟧…","Left slope = 8/2 = 4; right slope = 16/3 ≈ 5.3. Which is larger?"
fna-01-02,rem-fna0102-c,body,true,WORD_TEARING,"…Secant slop⟦e = r⟧…","Secant slope = rise/run = (y₂ − y₁)/(x₂ − x₁). Subtract in the SAME order top and bottom; keep any negative sign."
fna-01-02,rem-fna0102-c,body,true,WORD_TEARING,"…pe = rise/ru⟦n = (y₂ − y₁)⟧…","Secant slope = rise/run = (y₂ − y₁)/(x₂ − x₁). Subtract in the SAME order top and bottom; keep any negative sign."
fna-01-02,rem-fna0102-k,explanationVariants,true,RAW_FRACTION,"6/3","(8 − 2)/(3 − 0) = 6/3 = 2."
fna-01-02,rem-fna0102-k,widget.commonErrors[].feedback,true,WORD_TEARING,"…he run. Slop⟦e = r⟧…","3 is the run. Slope = rise/run = 6/3 = 2."
fna-01-02,rem-fna0102-k,widget.commonErrors[].feedback,true,WORD_TEARING,"…pe = rise/ru⟦n = 6/3 = 2⟧…","3 is the run. Slope = rise/run = 6/3 = 2."
fna-01-03,i1,widget.successFeedback,true,WORD_TEARING,"…Average rat⟦e = r⟧…","Average rate = rise over run, and the units come with it: a tank going from 48 to 12 gallons over 6 minutes changes at (12 − 48)/6 = −6 gallons per minute. The sign says draining, and the unit says what is being counted per what."
fna-01-03,k1,explanationVariants,true,RAW_FRACTION,"900/3","(2400 − 1500)/(3 − 0) = 900/3 = 300 people per year."
fna-01-03,k2,explanationVariants,true,WORD_TEARING,"…Negative rat⟦e = d⟧…","Negative rate = downhill secant = the quantity ends lower than it started."
fna-01-03,k2,explanationVariants,true,WORD_TEARING,"…wnhill secan⟦t = t⟧…","Negative rate = downhill secant = the quantity ends lower than it started."
fna-01-03,ch1,explanationVariants,true,RAW_FRACTION,"12/6","(−4 − 8)/(12 − 6) = −12/6 = −2 °C per hour: cooling 2 degrees each hour on average."
fna-01-03,ch1,widget.fallbackFeedback,true,RAW_FRACTION,"12/6","(−4 − 8)/(12 − 6) = −12/6 = −2 °C per hour."
fna-01-03,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"…ELL from 8 t⟦o −4⟧…","The temperature FELL from 8 to −4, so the rate is negative: (−4 − 8)/6 = −2."
fna-01-03,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"… time is noo⟦n − 6⟧…","You may have divided by 12 (the clock time) or 18. The elapsed time is noon − 6 a.m. = 6 hours, giving −12/6 = −2."
fna-01-03,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"…hours, givin⟦g −12/6⟧…","You may have divided by 12 (the clock time) or 18. The elapsed time is noon − 6 a.m. = 6 hours, giving −12/6 = −2."
fna-01-03,r1,takeaways,true,WORD_TEARING,"…ubtract late⟦r − e⟧…","Always subtract later − earlier, top and bottom."
fna-01-03,rem-fna0103-c,body,true,WORD_TEARING,"…al-world rat⟦e = (later output − earlier output) ÷ e⟧…","Real-world rate = (later output − earlier output) ÷ elapsed input. Attach units: output per input. Negative means decreasing."
fna-01-03,rem-fna0103-k,explanationVariants,true,RAW_FRACTION,"60/4","(90 − 30)/(4 − 0) = 60/4 = 15 pages per day."
fna-02-01,i1,widget.successFeedback,true,WORD_TEARING,"…The slope i⟦s −3⟧…","The slope is −3: negative, and the function is FALLING across that interval even though y = x² is famously a rising parabola. Rising and falling are local facts, and the sign of the slope is how you read them."
fna-02-01,c2,body,true,WORD_TEARING,"… the interva⟦l −1 < x < 1⟧…","Between its two turning points this curve **falls**: it is decreasing on the interval −1 < x < 1. Outside them it rises. Notice the answer is a set of **inputs** — 'decreasing on (−1, 1)' — even though your eye tracks the heights."
fna-02-01,k1,explanationVariants,true,WORD_TEARING,"…1.375 down t⟦o −1.375⟧…","Pick test inputs: from x = −0.5 to x = 0.5 the outputs drop (1.375 down to −1.375), and this holds across all of (−1, 1)."
fna-02-01,r1,takeaways,true,WORD_TEARING,"…Increasin⟦g = g⟧…","Increasing = graph climbs left-to-right; decreasing = it falls."
fna-02-01,r1,takeaways,true,WORD_TEARING,"…t; decreasin⟦g = i⟧…","Increasing = graph climbs left-to-right; decreasing = it falls."
fna-02-01,rem-fna0201-c,body,true,WORD_TEARING,"…ght. Climbin⟦g = i⟧…","Trace left to right. Climbing = increasing, falling = decreasing. Name the stretch by the x-values where it happens."
fna-02-01,rem-fna0201-c,body,true,WORD_TEARING,"…sing, fallin⟦g = d⟧…","Trace left to right. Climbing = increasing, falling = decreasing. Name the stretch by the x-values where it happens."
fna-02-02,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"…ens DOWN fro⟦m +9⟧…","The parabola opens DOWN from +9; the squared term subtracts, so the top is +9, not −9."
fna-02-02,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"…so the top i⟦s +9⟧…","The parabola opens DOWN from +9; the squared term subtracts, so the top is +9, not −9."
fna-02-02,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"…op is +9, no⟦t −9⟧…","The parabola opens DOWN from +9; the squared term subtracts, so the top is +9, not −9."
fna-02-02,k3,widget.commonErrors[].feedback,true,WORD_TEARING,"…ch 0, but th⟦e +1⟧…","The absolute-value part can reach 0, but the +1 lifts the whole graph: the floor is 1."
fna-02-02,ch1,explanationVariants,true,WORD_TEARING,"…ight there i⟦s −2⟧…","After falling across (−1, 1) the curve turns up at x = 1; its height there is −2."
fna-02-02,ch1,widget.options[].feedback,true,WORD_TEARING,"…1 with OUTPU⟦T −2⟧…","Coordinates reversed: the turn is at INPUT x = 1 with OUTPUT −2, so the point is (1, −2)."
fna-02-02,ch1,widget.options[].feedback,true,WORD_TEARING,"…− 3 = −2, no⟦t +2⟧…","Sign slip in f(1) = 1 − 3 = −2, not +2. (+2 is the local MAX's height, over at x = −1.)"
fna-02-03,k1,explanationVariants,true,WORD_TEARING,"…ly the value⟦s ≥ 1⟧…","Outputs are 1 + (a nonnegative number), so exactly the values ≥ 1 occur."
fna-02-03,k2,explanationVariants,true,WORD_TEARING,"…iggle betwee⟦n −2⟧…","f(−10) = −970 and f(10) = 970 — the wiggle between −2 and 2 never limits the reachable outputs."
fna-02-03,ch1,hints,true,WORD_TEARING,"…te x = 5 int⟦o −(x − 2)⟧…","Evaluate g(5) directly: substitute x = 5 into −(x − 2)² + 9."
fna-02-03,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"… remember th⟦e +9⟧…","−(3)² = −9 is only the first term — remember the +9: total 0."
fna-02-03,rem-fna0203-c,body,true,WORD_TEARING,"…Rang⟦e = t⟧…","Range = the outputs actually reached. Find the extreme VALUES, then ask where the arms go: capped side closed, escaping side infinite."
fna-03-01,c1,body,true,WORD_TEARING,"…*: substitut⟦e −x⟧…","Some graphs mirror themselves. A function is **even** if f(−x) = f(x) — the y-axis is a mirror. It's **odd** if f(−x) = −f(x) — a half-turn about the origin lands the graph on itself. The test is **algebraic**: substitute −x and simplify. Whatever comes out decides."
fna-03-01,k2,explanationVariants,true,WORD_TEARING,"… = x² + x no⟦r −h⟧…","h(−x) = x² − x, which is neither h(x) = x² + x nor −h(x) = −x² − x: neither."
fna-03-01,k2,widget.options[].feedback,true,WORD_TEARING,"…ther h(x) no⟦r −h⟧…","Right — the even-power term keeps its sign while the odd-power term flips, so h(−x) matches neither h(x) nor −h(x)."
fna-03-01,ch1,explanationVariants,true,WORD_TEARING,"…x)⁶ = 5x⁶ an⟦d −2⟧…","k(−x) = 5(−x)³·? — compute: 5(−x)⁶ = 5x⁶ and −2(−x)⁴ = −2x⁴ and +7 stays: k(−x) = k(x). Even (a constant is an even term: 7 = 7x⁰)."
fna-03-01,ch1,explanationVariants,true,WORD_TEARING,"…)⁴ = −2x⁴ an⟦d +7⟧…","k(−x) = 5(−x)³·? — compute: 5(−x)⁶ = 5x⁶ and −2(−x)⁴ = −2x⁴ and +7 stays: k(−x) = k(x). Even (a constant is an even term: 7 = 7x⁰)."
fna-03-01,ch1,hints,true,WORD_TEARING,"…Substitut⟦e −x⟧…","Substitute −x into every term, including the constant."
fna-03-01,ch1,widget.options[].feedback,true,WORD_TEARING,"…evenness. Th⟦e +7⟧…","A constant is an even-power term (7x⁰), so it PRESERVES evenness. The +7 would only break ODDNESS."
fna-03-01,r1,takeaways,true,WORD_TEARING,"…th the lette⟦r −x⟧…","Test with the letter −x; a single point can only DISPROVE."
fna-03-01,rem-fna0301-c,body,true,WORD_TEARING,"…Substitut⟦e −x⟧…","Substitute −x. Everything unchanged → even. Every term negated → odd. A mix → neither. Polynomials: check whether all exponents are even, all odd, or mixed."
fna-03-02,c1,body,true,RAW_PI,"*pi","A **piecewise function** applies different rules on different stretches of x:  p(x) = **x + 5** if x < 2, and **x²** if x ≥ 2.  Evaluating is a two-step ritual: **first** find which condition your input satisfies, **then** use only that rule. The other rule doesn't exist for that input."
fna-03-02,i1,widget.commonErrors[].feedback,true,WORD_TEARING,"… + 5 = 2, no⟦t −3 − 5⟧…","The first branch ADDS 5: −3 + 5 = 2, not −3 − 5."
fna-03-02,k3,explanationVariants,true,WORD_TEARING,"…ut; splittin⟦g < f⟧…","A function must give exactly ONE output per input; splitting < from ≥ guarantees a single owner for every x."
fna-03-02,k3,explanationVariants,true,WORD_TEARING,"…itting < fro⟦m ≥ g⟧…","A function must give exactly ONE output per input; splitting < from ≥ guarantees a single owner for every x."
fna-03-02,k3,widget.options[].feedback,true,WORD_TEARING,"…xactly — wit⟦h ≤ a⟧…","Exactly — with ≤ and ≥ both true at x = 2, p(2) would ambiguously be 7 AND 4, breaking the definition of a function."
fna-03-02,k3,widget.options[].feedback,true,WORD_TEARING,"… — with ≤ an⟦d ≥ b⟧…","Exactly — with ≤ and ≥ both true at x = 2, p(2) would ambiguously be 7 AND 4, breaking the definition of a function."
fna-03-02,k3,widget.options[].feedback,true,WORD_TEARING,"…). The stric⟦t < j⟧…","x = 2 IS in the domain — the second branch handles it (p(2) = 4). The strict < just keeps the first branch from also claiming it."
fna-03-02,ch1,explanationVariants,true,WORD_TEARING,"…ince 4 is no⟦t < 2⟧…","Try each branch: x + 5 = 9 gives x = 4, rejected since 4 is not < 2. x² = 9 gives x = 3 (valid, 3 ≥ 2) or x = −3 (rejected, −3 not ≥ 2). Only x = 3 works."
fna-03-02,ch1,explanationVariants,true,WORD_TEARING,"…ected, −3 no⟦t ≥ 2⟧…","Try each branch: x + 5 = 9 gives x = 4, rejected since 4 is not < 2. x² = 9 gives x = 3 (valid, 3 ≥ 2) or x = −3 (rejected, −3 not ≥ 2). Only x = 3 works."
fna-03-02,ch1,hints,true,WORD_TEARING,"…didates 4 an⟦d −3⟧…","Candidates 4 and −3 violate their branch conditions; only x = 3 survives."
fna-03-02,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"…ns x ≥ 2, an⟦d −3⟧…","(−3)² = 9, but the squaring rule only owns x ≥ 2, and −3 fails it (there p(−3) = −3 + 5 = 2). The valid root is +3."
fna-03-02,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"…valid root i⟦s +3⟧…","(−3)² = 9, but the squaring rule only owns x ≥ 2, and −3 fails it (there p(−3) = −3 + 5 = 2). The valid root is +3."
fna-03-03,i1,widget.commonErrors[].feedback,true,WORD_TEARING,"…s opposite i⟦s −(−7)⟧…","−x means the OPPOSITE of x. When x = −7, its opposite is −(−7) = +7 — the branch exists precisely to flip negatives positive."
fna-03-03,k2,explanationVariants,true,WORD_TEARING,"…Th⟦e ≤ k⟧…","The ≤ keeps exactly 1 kg on the cheap shelf; only ABOVE 1 does the price jump."
fna-03-03,ch1,explanationVariants,true,WORD_TEARING,"… 3: it equal⟦s −(x − 3) = 3 − x⟧…","|x − 3| flips sign where the inside is 0, at x = 3: it equals −(x − 3) = 3 − x when x < 3, and x − 3 when x ≥ 3."
fna-03-03,ch1,widget.options[].feedback,true,WORD_TEARING,"…1: this give⟦s −1⟧…","That splits |x| at 0, then shifts nothing. Check x = 1: this gives −1, but |1 − 3| = 2. The split — and the flip — must use the inside x − 3."
fna-03-03,r1,takeaways,true,WORD_TEARING,"…eak at insid⟦e = 0⟧…","To split |inside|, break at inside = 0 and flip the negative side."
fna-03-03,rem-fna0303-c,body,true,WORD_TEARING,"…ualities; th⟦e ≤ a⟧…","In a step function each bracket has ONE flat price. Test the input against each bracket's inequalities; the ≤ and < symbols decide the boundaries."
fna-03-03,rem-fna0303-c,body,true,WORD_TEARING,"…es; the ≤ an⟦d < s⟧…","In a step function each bracket has ONE flat price. Test the input against each bracket's inequalities; the ≤ and < symbols decide the boundaries."
fna-04-01,k3,widget.options[].feedback,true,WORD_TEARING,"…Th⟦e −1⟧…","The −1 in f is a constant; it doesn't pick up an x. Substituting x² into 2x − 1 gives 2x² − 1."
fna-04-02,i1,widget.fallbackFeedback,true,WORD_TEARING,"…Insid⟦e ≥ 0⟧…","Inside ≥ 0: x − 2 ≥ 0, so x ≥ 2."
fna-04-02,i1,widget.commonErrors[].feedback,true,WORD_TEARING,"…es the insid⟦e −2⟧…","x = 0 makes the inside −2, and √(−2) isn't real. Need x − 2 ≥ 0: x ≥ 2."
fna-04-02,k2,explanationVariants,true,WORD_TEARING,"…Insid⟦e ≥ 0⟧…","Inside ≥ 0: 5 − x ≥ 0 flips to x ≤ 5 — the largest allowed x is 5."
fna-04-03,i1,widget.options[].feedback,true,WORD_TEARING,"…lose, but th⟦e +1⟧…","Close, but the +1 also happens before the power: the entire 3x + 1 is what gets raised, so g must include it."
fna-04-03,ch1,hints,true,WORD_TEARING,"…Sid⟦e = 14⟧…","Side = 14 cm; perimeter = 4 × 14."
fna-04-03,ch1,hints,true,WORD_TEARING,"…cm; perimete⟦r = 4 × 14⟧…","Side = 14 cm; perimeter = 4 × 14."
fna-05-01,k1,explanationVariants,true,WORD_TEARING,"…om BOTH 3 an⟦d −3⟧…","An inverse would have to send 9 back to its input — but 9 came from BOTH 3 and −3, and a function can't output two values for one input."
fna-05-01,k1,explanationVariants,true,WORD_TEARING,"…biguous (3 o⟦r −3⟧…","Undoing x² at 9 is ambiguous (3 or −3?), so no inverse FUNCTION exists on the full domain."
fna-05-01,rem-fna0501-c,body,true,WORD_TEARING,"…T. One repea⟦t = n⟧…","To test one-to-one from values: look for any repeated OUTPUT. One repeat = not one-to-one = no inverse function."
fna-05-01,rem-fna0501-c,body,true,WORD_TEARING,"…ot one-to-on⟦e = n⟧…","To test one-to-one from values: look for any repeated OUTPUT. One repeat = not one-to-one = no inverse function."
fna-05-02,i1,widget.commonErrors[].feedback,true,WORD_TEARING,"…= 16 too, bu⟦t −4⟧…","(−4)² = 16 too, but −4 was thrown out by the restriction x ≥ 0 — the inverse returns the KEPT input, 4."
fna-05-02,c2,body,true,RAW_PI,"*pi","Any one-to-one **piece** works. For f(x) = (x − 3)², the parabola's vertex sits at x = 3; restricting to **x ≥ 3** keeps the rising right branch. Its inverse solves y = (x − 3)² for x: x = **3 + √y**."
fna-05-02,rem-fna0502-k,explanationVariants,true,WORD_TEARING,"…on keeps onl⟦y +5⟧…","Both ±5 square to 25; the restriction keeps only +5."
fna-05-02,rem-fna0502-k,widget.commonErrors[].feedback,true,WORD_TEARING,"…verse return⟦s +5⟧…","−5 was excluded by x ≥ 0 — the restricted inverse returns +5."
fna-05-03,k1,widget.options[].feedback,true,WORD_TEARING,"…= x − 6, the⟦n + 6⟧…","Right — 2·(x − 6)/2 = x − 6, then + 6 restores x. That identity (with the reverse one) proves they're inverses."
