# sourceSeal=66ac01f+inputs.e3761fe8ab55 generatedBy=scripts/audit/math-presentation-indexes.mts
# sourceInputSha256=e3761fe8ab55ba740dde5fc152343290c9ca48c9fcd040bb2c0c0bc6b94e043d sourceInputFiles=2011
# authoredCoverage=mainSteps:15653,remedialSteps:3394,explanationVariants:17154,mainExplanationVariants:13760,remedialExplanationVariants:3394,takeaways:5100,teasers:1701,narrations:1650,mainNarrations:1100,remedialNarrations:550,strings:153708
# A symbol that is part of an EXPRESSION which failed to tokenize — not a symbol used as a word.
# Measured as the PROSE RESIDUE after authoredMathParts removes every island — what the learner reads, not what the author wrote.
# Surface is derived from the call sites: widget spec strings render with arithmetic OFF, lesson body/hints/feedback with arithmetic ON.
# One row per (source, owner, unit, field, shape); a generator emitting the same shape at every seed appears once, with one representative seed.
source,owner,unit,field,surface,shape,seed,residue,text
authored,pp-02-03,c1,body,arithmetic-on,expression with θ left untokenized,,"Limaçons cos θ (or sin θ) come in four shapes set by the ratio a/b: • : inner loop • : cardioid (heart, with a cusp) • : dimpled • : convex (no dimple) One fami","**Limaçons** r = a ± b cos θ (or sin θ) come in four shapes set by the ratio a/b: • a/b < 1: **inner loop** • a/b = 1: **cardioid** (heart, with a cusp) • 1 < a/b < 2: **dimpled** • a/b ≥ 2: **convex** (no dimple) One fa"
authored,pp-02-03,k3,explanationVariants[1],arithmetic-on,expression with ≥ left untokenized,,Ratio ≥ 2 means the curve bulges smoothly with no inward dent.,Ratio ≥ 2 means the curve bulges smoothly with no inward dent.
authored,pp-02-03,r1,takeaways[0],arithmetic-on,expression with ≥ left untokenized,,"Limaçon ·trig θ; shape from a/b: <1 loop, =1 cardioid, 1–2 dimpled, ≥2 convex.","Limaçon r = a ± b·trig θ; shape from a/b: <1 loop, =1 cardioid, 1–2 dimpled, ≥2 convex."
authored,pp-02-03,rem-pp0203-c,body,arithmetic-on,expression with ≥ left untokenized,,"Limaçon ·trig θ. Ratio a/b: <1 inner loop, =1 cardioid, 1–2 dimpled, ≥2 convex. Max , min .","Limaçon r = a ± b·trig θ. Ratio a/b: <1 inner loop, =1 cardioid, 1–2 dimpled, ≥2 convex. Max r = a + b, min r = a − b."
authored,pp-03-01,k3,widget.commonBuilds[1].feedback,arithmetic-off,expression with √ left untokenized,,"r = √(1² + ()²) = = 2, not 4 — don't skip the root.","r = √(1² + (√3)²) = √4 = 2, not 4 — don't skip the root."
authored,pp-03-02,c2,body,arithmetic-on,expression with θ left untokenized,,Multiplying z by itself n times repeats the rotate-and-scale — that's De Moivre's Theorem: [r(cos θ + i sin θ)]ⁿ = rⁿ(cos nθ + i sin nθ). Raise the modulus to t,Multiplying z by itself n times **repeats** the rotate-and-scale — that's **De Moivre's Theorem**: [r(cos θ + i sin θ)]ⁿ = rⁿ(cos nθ + i sin nθ). Raise the modulus to the n; multiply the angle by n. Powers that would be
authored,pp-03-02,r1,takeaways[1],arithmetic-on,expression with θ left untokenized,,De Moivre: [r(cosθ + i sinθ)]ⁿ = rⁿ(cos nθ + i sin nθ).,De Moivre: [r(cosθ + i sinθ)]ⁿ = rⁿ(cos nθ + i sin nθ).
authored,pp-03-02,r1,takeaways[2],arithmetic-on,expression with θ left untokenized,,Track where nθ lands on the circle to get the sign right.,Track where nθ lands on the circle to get the sign right.
authored,pp-03-03,k3,widget.options[2].feedback,arithmetic-off,expression with ≠ left untokenized,,"|1 + i| = ≠ 1, so it's off the unit circle. The roots are 1, i, −1, −i.","|1 + i| = √2 ≠ 1, so it's off the unit circle. The roots are 1, i, −1, −i."
authored,pp-03-03,rem-pp0303-c,body,arithmetic-on,expression with θ left untokenized,,"nth roots of r(cosθ+isinθ): n of them, modulus , arguments (θ+k)/n for ..n−1, equally spaced /n around a circle.","nth roots of r(cosθ+isinθ): n of them, modulus r^(1/n), arguments (θ+2πk)/n for k=0..n−1, equally spaced 2π/n around a circle."
authored,pq-05-03,k3,widget.prompt,arithmetic-off,expression with ≠ left untokenized,,"A figure shows tick marks: the two TOP sides match each other, the two BOTTOM sides match each other (top ≠ bottom). No other marks. Most specific name?","A figure shows tick marks: the two TOP sides match each other, the two BOTTOM sides match each other (top ≠ bottom). No other marks. Most specific name?"
authored,pq-05-03,k3,widget.options[3].feedback,arithmetic-off,expression with ≠ left untokenized,,A rhombus needs all FOUR sides equal; here top ≠ bottom. Two distinct consecutive pairs: kite.,A rhombus needs all FOUR sides equal; here top ≠ bottom. Two distinct consecutive pairs: kite.
authored,pf-01-02,i2,widget.successFeedback,arithmetic-off,expression with ∞ left untokenized,,"The far-right interval is negative: as x grows huge and positive, f(x) is negative — and since grows without bound, f(x) plunges toward -∞ rather than settling","The far-right interval is negative: as x grows huge and positive, f(x) is negative — and since x^5 grows without bound, f(x) plunges toward -∞ rather than settling anywhere. The left end is positive, because an ODD power"
authored,pf-01-02,k3,widget.options[2].feedback,arithmetic-off,expression with ∞ left untokenized,,The +x² can't rescue it — the x⁷ term runs off to −∞ and takes f with it.,The +x² can't rescue it — the x⁷ term runs off to −∞ and takes f with it.
authored,pf-04-01,k1,explanationVariants[1],arithmetic-on,expression with ± left untokenized,,Each difference of squares splits into a ± pair of zeros.,Each difference of squares splits into a ± pair of zeros.
authored,pf-04-01,k1,widget.missFeedback,arithmetic-off,expression with ± left untokenized,,x² = 1 and x² = 4 each root to a ± pair: and — four zeros.,x² = 1 and x² = 4 each root to a ± pair: ±1 and ±2 — four zeros.
authored,pf-04-01,rem-pf0401-k,widget.options[3].feedback,arithmetic-off,expression with ≠ left untokenized,,Check the product: −3 · 1 = −3 ≠ +2 — the pair is −1 and −2.,Check the product: −3 · 1 = −3 ≠ +2 — the pair is −1 and −2.
authored,pf-04-02,k1,widget.commonBuilds[0].feedback,arithmetic-off,expression with ± left untokenized,,"x² + 2 = 0 needs x² = NEGATIVE 2 — ± solve x² = +2, a different equation.","x² + 2 = 0 needs x² = NEGATIVE 2 — ±√2 solve x² = +2, a different equation."
authored,pf-04-02,k1,widget.commonBuilds[1].feedback,arithmetic-off,expression with ± left untokenized,,"x² + 2 = 0 needs x² = NEGATIVE 2 — ± solve x² = +2, a different equation.","x² + 2 = 0 needs x² = NEGATIVE 2 — ±√2 solve x² = +2, a different equation."
authored,pf-04-02,k1,widget.commonBuilds[2].feedback,arithmetic-off,expression with ± left untokenized,,"x² + 2 = 0 needs x² = NEGATIVE 2 — ± solve x² = +2, a different equation.","x² + 2 = 0 needs x² = NEGATIVE 2 — ±√2 solve x² = +2, a different equation."
authored,pf-04-02,k1,widget.commonBuilds[3].feedback,arithmetic-off,expression with ± left untokenized,,"x² + 2 = 0 needs x² = NEGATIVE 2 — ± solve x² = +2, a different equation.","x² + 2 = 0 needs x² = NEGATIVE 2 — ±√2 solve x² = +2, a different equation."
authored,pf-04-02,k1,widget.commonBuilds[4].feedback,arithmetic-off,expression with ± left untokenized,,"x² + 2 = 0 needs x² = NEGATIVE 2 — ± solve x² = +2, a different equation.","x² + 2 = 0 needs x² = NEGATIVE 2 — ±√2 solve x² = +2, a different equation."
authored,pf-04-02,k1,widget.commonBuilds[5].feedback,arithmetic-off,expression with ± left untokenized,,"x² + 2 = 0 needs x² = NEGATIVE 2 — ± solve x² = +2, a different equation.","x² + 2 = 0 needs x² = NEGATIVE 2 — ±√2 solve x² = +2, a different equation."
authored,pf-04-02,k1,widget.commonBuilds[6].feedback,arithmetic-off,expression with ≥ left untokenized,,x² + 2 is never zero for real x (it's always ≥ 2) — only the −3 survives.,x² + 2 is never zero for real x (it's always ≥ 2) — only the −3 survives.
authored,pf-04-02,k1,widget.commonBuilds[7].feedback,arithmetic-off,expression with ≥ left untokenized,,x² + 2 is never zero for real x (it's always ≥ 2) — only the −3 survives.,x² + 2 is never zero for real x (it's always ≥ 2) — only the −3 survives.
authored,pf-05-01,c2,body,arithmetic-on,expression with ≥ left untokenized,,"Now walk the curve left to right: it climbs from −∞, crosses at −2, rises to a hilltop, comes back down to bounce at 1 (touching without crossing — f stays ≥ 0","Now walk the curve left to right: it climbs from −∞, **crosses** at −2, rises to a hilltop, comes back down to **bounce** at 1 (touching without crossing — f stays ≥ 0 nearby), then climbs to +∞. Between and around the z"
authored,pf-05-02,i1,widget.commonErrors[0].feedback,arithmetic-off,expression with ≥ left untokenized,,Turning points cap at degree MINUS one — 6 turns need degree ≥ 6 + 1 = 7.,Turning points cap at degree MINUS one — 6 turns need degree ≥ 6 + 1 = 7.
authored,pf-05-02,k3,explanationVariants[0],arithmetic-on,expression with ≥ left untokenized,,"5 turning points: the degree must be ≥ 6, and 5 is odd so the degree is EVEN — smallest: 6.","5 turning points: the degree must be ≥ 6, and 5 is odd so the degree is EVEN — smallest: 6."
authored,pf-05-02,ch1,hints[1],arithmetic-on,expression with ≤ left untokenized,,"Turning points ≤ degree − 1, so degree ≥ 3.","Turning points ≤ degree − 1, so degree ≥ 3."
authored,pf-05-02,ch1,hints[2],arithmetic-on,expression with ≥ left untokenized,,The smallest odd degree ≥ 3 is 3 itself.,The smallest odd degree ≥ 3 is 3 itself.
authored,pf-05-02,r1,takeaways[0],arithmetic-on,expression with ≤ left untokenized,,"Turning points ≤ degree − 1, always.","Turning points ≤ degree − 1, always."
authored,pra-01-01,i1,widget.prompt,arithmetic-off,expression with ± left untokenized,,"For f(x) = x³ + 2x² − 5x − 6, the candidates are ±(divisors of the constant). What is the constant term's absolute value?","For f(x) = x³ + 2x² − 5x − 6, the candidates are ±(divisors of the constant). What is the constant term's absolute value?"
authored,pra-01-01,i1,widget.commonErrors[1].feedback,arithmetic-off,expression with ± left untokenized,,Use the absolute value for listing divisors: 6 (the ± signs are added afterward).,Use the absolute value for listing divisors: 6 (the ± signs are added afterward).
authored,pra-01-01,k1,explanationVariants[0],arithmetic-on,expression with ± left untokenized,,"p ∈ {1, 2, 3, 6}, q ∈ {1}, with ± signs: , , , — eight candidates.","p ∈ {1, 2, 3, 6}, q ∈ {1}, with ± signs: ±1, ±2, ±3, ±6 — eight candidates."
authored,pra-01-01,ch1,hints[2],arithmetic-on,expression with ± left untokenized,,"1, 5, , — none reduce to each other. Apply the ± signs.","1, 5, 1/3, 5/3 — none reduce to each other. Apply the ± signs."
authored,pra-01-01,ch1,explanationVariants[0],arithmetic-on,expression with ± left untokenized,,"p ∈ {1, 5}, q ∈ {1, 3}: p/q ∈ {1, 5, , } with ± signs — eight distinct candidates (no duplicates arise).","p ∈ {1, 5}, q ∈ {1, 3}: p/q ∈ {1, 5, 1/3, 5/3} with ± signs — eight distinct candidates (no duplicates arise)."
authored,pra-02-01,r1,takeaways[2],arithmetic-on,expression with ≤ left untokenized,,Distinct zeros ≤ degree; multiplicities fill the gap.,Distinct zeros ≤ degree; multiplicities fill the gap.
authored,pra-02-03,rem-pra0203-c,body,arithmetic-on,expression with ± left untokenized,,Conjugate pair a ± bi → quadratic x² − 2ax + (a² + b²). Multiply by () for each real zero r.,Conjugate pair a ± bi → quadratic x² − 2ax + (a² + b²). Multiply by (x − r) for each real zero r.
authored,pra-03-01,k3,explanationVariants[1],arithmetic-on,expression with ≤ left untokenized,,Asymptote lines (flat or slant) need the quotient to be degree ≤ 1; a degree-3 quotient rules both out.,Asymptote lines (flat or slant) need the quotient to be degree ≤ 1; a degree-3 quotient rules both out.
authored,pra-03-02,k1,widget.options[1].feedback,arithmetic-off,expression with ≠ left untokenized,,"The 3 is the REMAINDER, not the quotient's constant. Verify: (x + 1)(x + 3) = x² + 4x + 3 ≠ the dividend's x² + 3x.","The 3 is the REMAINDER, not the quotient's constant. Verify: (x + 1)(x + 3) = x² + 4x + 3 ≠ the dividend's x² + 3x."
authored,pra-04-01,k2,body,arithmetic-on,expression with ≤ left untokenized,,Flip to ≤.,Flip to ≤.
authored,pra-04-01,k2,explanationVariants[0],arithmetic-on,expression with ≤ left untokenized,, keeps the negative interval AND its endpoints where : ≤ 2.,f ≤ 0 keeps the negative interval AND its endpoints where f = 0: −1 ≤ x ≤ 2.
authored,pra-04-01,k2,widget.commonBuilds[0].feedback,arithmetic-off,expression with ≤ left untokenized,,"With ≤ (not <), the zeros satisfy f = — include them: ≤ 2.","With ≤ (not <), the zeros satisfy f = 0 ≤ 0 — include them: −1 ≤ x ≤ 2."
authored,pra-04-01,k2,widget.commonBuilds[1].feedback,arithmetic-off,expression with ≤ left untokenized,,"Those intervals test POSITIVE (e.g. f(3) = 4). For ≤ 0, keep the middle: ≤ 2.","Those intervals test POSITIVE (e.g. f(3) = 4). For ≤ 0, keep the middle: −1 ≤ x ≤ 2."
authored,pra-04-01,k2,widget.missFeedback,arithmetic-off,expression with ≤ left untokenized,,"The middle interval is negative, and ≤ closes both zero endpoints.","The middle interval is negative, and ≤ closes both zero endpoints."
authored,pra-04-01,k2,widget.successFeedback,arithmetic-off,expression with ≤ left untokenized,,"Right — the middle interval is negative, and ≤ pulls in both zeros.","Right — the middle interval is negative, and ≤ pulls in both zeros."
authored,pra-04-01,ch1,hints[2],arithmetic-on,expression with ≥ left untokenized,,"Signs run +, −, +. Which intervals satisfy ≥ 0, and are the endpoints in or out?","Signs run +, −, +. Which intervals satisfy ≥ 0, and are the endpoints in or out?"
authored,pra-04-01,ch1,widget.commonBuilds[1].feedback,arithmetic-off,expression with ≥ left untokenized,,"So close — but ≥ includes the zeros: at x = 1 and x = 4, f = holds.","So close — but ≥ includes the zeros: at x = 1 and x = 4, f = 0 ≥ 0 holds."
